X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,OPA_ACCOUNT_NUM,ZIP_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,OPA_SQUARE_FOOTAGE,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.17889404296875,39.975585937499993,911,3330825,2600 W THOMPSON ST,Morris,782565200,19121,1,1966,K-12 School,80000,961183.9428,3668014.456000,,,58,57.900000,81.800000,760.2,292.200000,,-75.17895546,39.97541016
-75.17767333984375,39.989990234374993,912,3330866,2700 W DAUPHIN ST,Wright,784615800,19132,1,1905,K-12 School,82000,1747975.106,2993442.539000,,,58,57.800000,98,1792.6,336.100000,,-75.17773468,39.98988034
-75.2349853515625,39.90118408203125,913,4096814,7777 Brewster Avenue,7777 Brewster Avenue,884165500,19153,2,1978,Non-Refrigerated Warehouse,107076,3375582.359,2817625.764000,,,,57.800000,115.900000,643.3,491.600000,,-75.23506149,39.90097382
-74.98590087890625,40.07403564453125,914,5138939,3400 Red Lion Road,"Sherwood Crossing Associates, LLC",881234000,19114,7,1972,Multifamily Housing,450000,8530477.68,17435999.610000,,,65,57.700000,93.800000,21898.5,1790.300000,,-74.98601535,40.07384134
-75.21240234375,40.002807617187493,915,4870458,4001 Conshohocken Avenue,Park Tower: Park Tower,886651700,19131,1,1981,Multifamily Housing,173160,3580887.176,6394114.776000,,,71,57.600000,96.700000,2715.4,702.400000,,-75.21239974,40.00254062
-75.05169677734375,40.05340576171875,916,5219052,2450 Hartel Avenue,2450 Hartel Ave,881173000,19152,1,1955,Multifamily Housing,50000,679530.508,2201795.864000,,,81,57.600000,84.300000,1998,185.800000,,-75.05179368,40.05320196
-74.98419189453125,40.108398437499993,917,5017022,2800 Black Lake Place,2800 Black Lake Place,884292570,19154,1,1988,Office,58372,1110391.726,2238919.441000,,,59,57.400000,93.500000,544.7,231.400000,,-74.98416654,40.10825659
-75.16278076171875,39.949829101562493,918,4991740,1315 Walnut Street,Goldman Properties - 1315 Walnut Street,883021000,19107,1,1923,Office,246310,11001741.51,,,3029333.600000,78,57.200000,140.200000,2584.7,1319.500000,,-75.16286876,39.94957507
-75.185302734375,40.031188964843743,919,5209313,600 Harvey Street,Rittenhouse Hill,Not Available,19144,1,2014,Multifamily Housing,520280,18743538.8,11026162.450000,,,55,57.200000,123.100000,22005.4,2484.600000,,-75.18536153,40.03110782
-75.1697998046875,39.953002929687493,920,4588184,1760 Market Street,1760 Market,883032500,19103,1,1980,Office,138128,6608699.388,1273912.581000,,,65,57.100000,143.600000,1082.1,737.200000,,-75.16991637,39.9527809
-74.97320556640625,40.095031738281257,921,3330770,3500 ACADEMY RD,Decatur,786001800,19154,1,1965,K-12 School,89247,2669548.8,197662.346000,2217797.800000,,30,57,111.200000,1146.1,445.500000,,-74.97325882,40.0948884
-75.02947998046875,40.069396972656243,922,5092099,2555 Welsh Road,Atrium Apartments,881189000,19114,1,1963,Multifamily Housing,148000,2803960.787,5632763.668000,,,63,57,93,5315.7,583.300000,,-75.02945266,40.06912833
-75.20880126953125,40.07940673828125,923,3894029,22 East Chestnuthill Avenue,Saint Pauls Church,775110000,19118,1,1928,Worship Facility,59600,465437.4028,2926701.774000,,,43,56.900000,73.400000,126.5,202.600000,,-75.2087931,40.07914664
-75.24810791015625,39.884033203124986,924,6814750,9000 Tinicum Blvd.,0547-Philadelphia - Airport,883744000,19153,1,1998,Hotel,78155,2845151.133,1590899.974000,,,63,56.800000,123.300000,3503,372.700000,,-75.24811406,39.88387103
-75.169677734375,39.989196777343743,925,3330862,2200 N 22ND ST,Pratt,785727200,19132,1,1952,K-12 School,59000,613635.5756,134506.531600,2605577.800000,,74,56.800000,76.100000,1276.9,262.700000,,-75.16974028,39.9890274
-75.16448974609375,39.9552001953125,926,4053404,117 North 15th Street,The Metropolitan,881038000,19102,2,1926,Multifamily Housing,120000,6802620.408,,,,14,56.700000,158.700000,3853.7,689.200000,,-75.1645029,39.9551224
-75.18597412109375,40.00799560546875,927,4078385,3502 Scotts Lane,Sherman Mills,Not Available,19129,19,1999,Multifamily Housing,132372,3448535.696,4053086.773000,,,,56.700000,105.100000,1708.7,564.700000,,-75.18604419,40.00791249
-74.981201171875,40.108215332031243,928,3569995,12401 McNulty Rd.,Westinghouse Lighting,884292544,19154,1,1988,Distribution Center,229755,3781475.244,9220399.163000,,,47,56.600000,88.200000,482.6,872.800000,,-74.98123021,40.10797649
-75.1947021484375,39.899597167968743,929,3790469,4050 S. 26th Street,LT02181 - 4050 S. 26th Street,788003055,19145,1,2011,Office,52975,2593018.322,406414.981000,,,,56.600000,145.100000,226.9,284.300000,,-75.19471908,39.8995189
-75.1610107421875,39.983215332031243,930,3583476,1600 W NORRIS ST,Carver,784516400,19121,1,1949,K-12 School,149810,4815434.076,3649812.509000,,,53,56.500000,115.600000,599.6,681.700000,,-75.16109188,39.98297751
-75.10760498046875,40.038391113281257,931,3772884,5675 Rising Sun Avenue,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,243470,13729007.7,,,,,56.400000,157.900000,2673.4,1390.900000,,-75.10757755,40.03832066
-75.1519775390625,39.955993652343743,932,4803406,201 N 8th St,(PA2414) - Metroclub Condominiums,888037050,19106,1,2005,Multifamily Housing,167542,7467288.244,1983463.094000,,,74,56.400000,137.200000,8741.7,861.900000,,-75.15202012,39.95580638
-75.14666748046875,39.9508056640625,933,3960828,399 Market Street,Colonial Penn Life Insurance,883014000,19106,1,1974,Office,126300,7104715.476,,,,,56.300000,157.500000,2420.8,719.800000,,-75.14674677,39.95068182
-75.1708984375,39.952209472656243,934,4978652,1811 Chestnut Street,(PA2450) - Belgravia,888088272,19103,1,1903,Multifamily Housing,67493,3005289.6,788011.001500,,,30,56.200000,136.900000,3967.7,346.300000,,-75.17088639,39.95203496
-75.2484130859375,39.990600585937493,935,7407869,6100 City Ave,The Point at City Line-Panco,881125625,19131,1,2003,Multifamily Housing,311542,12365865.94,5102175.632000,,,65,56.100000,128.300000,18437.2,1523.800000,,-75.24843713,39.99044121
-75.1553955078125,39.94903564453125,936,3579797,125 S. 9th St.,125 S. 9th (Sheridan Building),883010900,19107,1,1916,Office,98866,5265678.184,266719.582200,,,74,56,152,2042.6,547.600000,,-75.15539957,39.94883761
-75.2210693359375,39.979797363281243,937,3091418,5070 Parkside Avenue,Philadelphia Business and Technology Center,883371900,19131,1,1930,Office,267805,7955859.348,7043946.540000,,,82,56,110.800000,1751,1180.200000,,-75.22114797,39.97960771
-75.144775390625,39.948242187499993,938,1297698,200 CHESTNUT STREET,PA0144ZZ-PHILADELPHIA CUSTOMHOUSE,781049800,19106,1,1973,Office,565392,18825924.96,12619165.040000,0,,75,56,117.500000,3097.2,2577.500000,,-75.14480796,39.94798636
-75.07470703125,39.995605468749993,939,3656455,4259 Richmond Street,Franklin Towne Charter Elementary School,777285900,19137,1,2011,K-12 School,110000,4789458.52,1361472.511000,,,44,55.900000,134.900000,677.6,557.500000,,-75.07471913,39.9955124
-75.14739990234375,39.968200683593743,940,7527608,910 N 6th St.,The City School Poplar Campus,771517200,19123,2,2006,K-12 School,52235,1854796.638,1064378.262000,,,50,55.900000,120.800000,129.3,244.400000,,-75.14738519,39.96805826
-75.159912109375,39.926208496093757,941,3330841,1835 S 9TH ST,Southwark,781609000,19148,1,1909,K-12 School,138000,1336113.951,6365170.371000,,,73,55.800000,75.500000,552.5,473.400000,,-75.15991035,39.92596417
-75.18768310546875,40.043212890624993,942,4920198,246 W Upsal Street,Upsal Gardens,"	 881099015",19119,3,1932,Multifamily Housing,150000,2987201.564,5378170.522000,,,98,55.800000,93.400000,6422.1,588.300000,,-75.18767127,40.04308297
-75.17779541015625,39.967041015625,943,4295181,2401 Pennsylvania Ave,The Philadelphian,888150532,19130,1,1964,Multifamily Housing,1195034,24124269.63,41403795.460000,913560.100000,,82,55.600000,93.700000,35354.2,4711,,-75.17784651,39.96676795
-75.00958251953125,40.091613769531243,944,3577011,2801 Red Lion Road,2801 RED LION ROAD,884288600,19114,1,1969,Non-Refrigerated Warehouse,180271,2802130.249,7224780.030000,,,,55.600000,85.600000,160.5,667.600000,,-75.0095801,40.0914759
-75.16729736328125,39.954406738281236,945,1637817,1617 John F. Kennedy Blvd,One Penn Center,883339500,19103,1,1929,Office,710000,33410911.34,6062510.884000,,,81,55.600000,140.700000,10764.8,3706.900000,,-75.1673734,39.95418947
-75.0277099609375,40.069396972656243,946,4457903,2607 Welsh Rd,Joshua House,881189500,19114,26,1978,Multifamily Housing,285150,4696327.98,11136999.680000,,,84,55.500000,87.100000,13747.5,1067.300000,,-75.02780067,40.06920961
-75.05877685546875,40.051208496093743,947,3114250,7400 BUSTLETON AVE,PHILA-COTTMAN (2418),882131101,19152,1,2009,Retail Store,137054,5856360.212,1732699.978000,,,85,55.400000,132.900000,1727,685.300000,,-75.05886697,40.05100359
-75.18829345703125,39.9586181640625,948,3762546,3200 Race Street,24-North Hall,"881822890 ; 774546010",19104,1,1998,Residence Hall/Dormitory,167173,7231198.316,2022082.932000,,,68,55.400000,133.800000,5970.9,840,,-75.18838477,39.95852363
-75.08697509765625,40.018188476562493,949,4926643,4628 Leiper Street,Avondale Apartments,881105000,19124,1,1960,Multifamily Housing,82600,2777958.276,1801040.408000,,,48,55.400000,117.100000,6480.4,377.100000,,-75.08698036,40.01803854
-75.1702880859375,39.953796386718743,950,26081,1801 Market Street,12589 Ten Penn Center,883054000,19103,1,1981,Office,721408,30963763.52,,,8954178.800000,87,55.300000,135.100000,7794.6,3731.500000,,-75.17036464,39.95361225
-75.247802734375,39.990417480468743,951,5027052,6051 Overbrook Avenue,Overbrook Campus,774579500,19131,5,1891,College/University,84311,2467694.88,2191535.840000,,,,55.300000,109.200000,0,366.400000,,-75.24783504,39.99024283
-74.9749755859375,40.080627441406257,952,3330982,11061 KNIGHTS RD,Fitzpatrick,786249100,19154,1,1959,K-12 School,85550,2388024.68,8036.718590,2334822,,39,55.300000,105.800000,1305.9,415.600000,,-74.97501527,40.08041247
-75.17218017578125,39.954406738281236,953,5026745,1900 JFK Blvd.,Penn Center House,881034500,19103,1,1959,Multifamily Housing,600537,10766003.02,22383983.020000,,,83,55.200000,89.300000,13390.5,2279.600000,,-75.17219848,39.95425518
-75.15380859375,39.947814941406243,954,5023248,200 W Washington Square,The St. James,881567905,19106,1,2003,Multifamily Housing,415790,22890138.99,,,9618.800000,19,55.100000,154.200000,18365.2,2319.700000,,-75.15380284,39.94771117
-75.18389892578125,40.025024414062493,955,5976265,2967 W School House Ln,Alden Park Manor - Cambridge,881083500,19144,1,1950,Multifamily Housing,271774,5973576.06,8931432.719000,,,79,54.800000,96.100000,12828.3,1079.600000,,-75.18405146,40.02476691
-75.1607666015625,39.979003906249993,956,5806117,1520 Cecil B. Moore Avenue,Beech Interplex,881147875,19121,1,2010,Multifamily Housing,75000,2105819.866,2004685.099000,,,84,54.800000,106.700000,2051.7,319.800000,,-75.16084377,39.97873711
-75.0128173828125,40.12103271484375,957,5017217,780 Byberry Road,Sidewater House,886651800,19116,1,1998,Multifamily Housing,54396,768310.0656,2206521.859000,,,87,54.700000,82.100000,1476.6,195,,-75.01282864,40.12085864
-75.20111083984375,39.955993652343743,958,3688012,3921-3937 Chestnut St,11018 - Philadelphia Ronald McDonald House,773080515,19104,3,1885,Hotel,129948,2025455.324,1835592.392000,,,97,54.600000,107.500000,1299,302.700000,,-75.20108695,39.9559012
-74.99639892578125,40.11163330078125,959,3958192,2180 Hornig Rd,PeiGenesis,Not Available,19116,2,1987,Office,90000,2030657.942,1727922.861000,,,,54.500000,108.700000,252.8,297.500000,,-74.99641307,40.11137757
-75.17657470703125,39.952209472656243,960,5025820,2116 Chestnut St.,2116 Chestnut,881566975,19103,1,2013,Multifamily Housing,315660,13645328.4,3547997.555000,,,48,54.500000,132.800000,7880.8,1570.900000,,-75.1765705,39.95211889
-74.98480224609375,40.09661865234375,961,6455394,1340 Stewards Way,Northbrook Apartments & Townhomes,881736050,19154,25,1962,Multifamily Housing,458693,24926290.94,,,,23,54.300000,152.200000,24072.4,2525.300000,,-74.98484721,40.09644121
-74.9998779296875,40.114440917968757,962,3975948,2100 Kubach Road,"fmi direct mail advertising, inc",884233850,19116,1,2000,Mailing Center/Post Office,60000,1629242.966,1623639.094000,,,,54.200000,104.400000,212.2,251.300000,,-74.99986018,40.11423471
-75.14398193359375,39.9552001953125,963,4381178,231 N Third Street,The Chocolate Works,881006201,19106,1,1911,Multifamily Housing,109374,5914118.548,,,,29,54.100000,151.400000,2727.2,599.200000,,-75.14404787,39.95500978
-74.98919677734375,40.067199707031243,964,3408784,3700 MORRELL AVE,Hancock,786332800,19114,1,1967,K-12 School,66000,2146242.171,1419275.054000,,,49,54,113.600000,631.4,292.800000,,-74.98925475,40.06712841
-75.12786865234375,39.99200439453125,965,4619330,200 E.Somerset Street,Somerset Villas Inc,886905900,19134,1,1991,Multifamily Housing,79355,1424185.86,2846501.115000,,,92,53.800000,87.900000,3350.3,295.500000,,-75.127914,39.99175714
-75.15728759765625,39.955383300781243,966,3883003,1030-38 Race Street,Stephen Pang,883430000,19107,1,1985,Parking,108108,3157292.835,2659746.448000,,,,53.800000,107.600000,2802.8,461.100000,,-75.15727466,39.9552355
-75.1708984375,39.9542236328125,967,3679656,1880 John F. Kennedy Boulevard,1880 JFK,883056300,19103,1,1983,Office,248000,13340722.1,,,,76,53.800000,150.600000,4068,1351.600000,,-75.17097384,39.95409932
-75.162109375,39.951599121093736,968,1619606,100 Penn Square East,The Wanamaker Building,882497505,19107,1,1902,Office,1389838,60569482.8,1248426.468000,,12868084.900000,79,53.700000,134.100000,23807.1,7057.100000,,-75.16216735,39.9513827
-75.22479248046875,39.885192871093743,969,4123417,8201 Enterprise Avenue,Distribution Center #9001,773102500,19153,1,1969,Non-Refrigerated Warehouse,385000,8785886.352,11845119.700000,,,41,53.600000,96.200000,389.8,1519.300000,,-75.22484882,39.88513464
-75.145263671875,39.955810546874993,970,5865243,315 New St.,Bridgeview Place,888056500,19106,1,1990,Multifamily Housing,132500,7095468.956,,,,54,53.600000,149.900000,5742,718.900000,,-75.14532717,39.9556796
-75.1884765625,40.042419433593743,971,5016272,6445 Greene Street,Vernon House Apartments,881103000,19119,1,1929,Multifamily Housing,91200,1014017.057,3877146.896000,,,70,53.600000,75.800000,1708.1,308.700000,,-75.18848803,40.04226374
-75.16400146484375,39.91259765625,972,3859497,2901 S 10th Street,Stella Maris Church and School,771251500,19148,2,1954,Mixed Use Property,69630,1185412.053,2536963.613000,,,73,53.500000,85.900000,382.2,254.800000,,-75.16402723,39.91251627
-75.25408935546875,39.9708251953125,973,3892833,6701 Callowhill St,6701 Callowhill St,774084000,19151,1,1950,K-12 School,56321,1262853.876,1747896.898000,,,76,53.500000,95.400000,1109.4,220.800000,,-75.25408836,39.97069018
-75.19097900390625,40.043212890624993,974,5021260,400-14 W. Hortter Street,Germantown Manor,"888220202;888220203;888220204;888220205;888220206;888220207;888220208;888220209;888220210;888220211;888220212;888220213;888220214;888220215;888220216;888220217;888220218;888220219;888220220;888220221;888220222;888220223;888220224;888220225;888220226;888220227;888220228;888220229;888220230;888220231;888220232;888220233;888220234;888220235;888220236;888220237;888220238;888220239;888220240;888220241;888220242;888220243;888220244;888220245;888220246;888220201",19119,1,1925,Multifamily Housing,51480,1586358.22,1161021.618000,,,54,53.400000,110,1103.4,222.400000,,-75.19097153,40.04297023
-75.1829833984375,40.028015136718757,975,5023595,515 W Chelten Ave ,Hathaway House Apts.,881210500,19144,1,1968,Multifamily Housing,174375,3497692.38,5814148.366000,,,86,53.400000,91.200000,6178.3,663.200000,,-75.18298828,40.02789022
-75.165283203125,39.943603515625,976,2887841,601 South Broad Street,Arts Bank,771501000,19147,1,1994,College/University,25006,1265091.806,69882.670600,,,,53.400000,144.600000,491.4,131.900000,,-75.16529244,39.94338624
-75.16668701171875,39.948791503906236,977,5036358,1515 Locust Street,Chelsea Condo,888035710,19102,1,1950,Multifamily Housing,55000,2186177.584,747427.778300,,,,53.300000,125.600000,895.6,261.200000,,-75.16676054,39.9487119
-75.152587890625,39.954040527343743,978,3963826,117-31 N 8th Street,Archworks Philadelphia,883013200,19106,1,1920,Office,53400,2848600.324,,,,59,53.300000,149.400000,1240.1,288.600000,,-75.15258403,39.95382695
-75.1868896484375,39.89044189453125,979,3682799,2001 Kitty Hawk Avenue,Building 990,78-8-0070-16,19112,1,1969,Distribution Center,70318,2581908.509,1166843.274000,,,44,53.300000,120.200000,102.6,323.600000,,-75.186889,39.89028835
-75.02337646484375,40.114440917968757,980,3330725,595 TOMLINSON RD,Loesche,786056400,19116,1,1967,K-12 School,88000,1550782.661,3134022.329000,,,59,53.200000,86.700000,1131.4,323.600000,,-75.02337188,40.114347
-75.2196044921875,39.967590332031243,981,3330799,4901 PARRISH ST,Rhoads J,783394400,19139,1,1960,K-12 School,70000,1049829.75,199342.815100,2471304,,53,53.100000,80.600000,633.3,300.300000,,-75.21958958,39.96746024
-75.1875,39.956420898437493,982,4979914,3175 JFK Boulevard,385 - University Crossings,881115750,19104,1,1926,Multifamily Housing,489553,24230051.86,1706699.961000,,,17,53,142.200000,7560,2545.400000,,-75.1875812,39.95614945
-75.2327880859375,39.96380615234375,983,5050101,5600 Race Street,Haddington Elderly - IRM,881014620,19136,1,1982,Multifamily Housing,105676,4178785.584,1404140.688000,,,58,52.800000,124.700000,5523,497.900000,,-75.23285076,39.96375096
-75.168212890625,39.955810546874993,984,3638505,1700 Benjamin Franklin Parkway,The Windsor Suites,883720300,19103,1,1963,Hotel,396981,9226488.148,11713022.090000,,,96,52.700000,96.100000,11446.1,1556.900000,,-75.16821297,39.95565422
-75.11981201171875,40.0203857421875,985,4123953,4600 ROSEHILL ST,Barton,785531800,19120,1,1925,K-12 School,72200,1040870.52,180106.529900,2577912.200000,,72,52.600000,79,721.2,306.300000,,-75.11984677,40.0202261
-75.0465087890625,40.02862548828125,986,3330760,6801 COTTAGE ST,Disston,786081400,19135,1,1923,K-12 School,67842,1026784.761,248758.587300,2289834,,60,52.600000,80.300000,880.8,287.200000,,-75.04658904,40.02836911
-75.1409912109375,39.939208984375,987,4743540,717 S. Columbus Blvd,Dockside Condominium Association,888064502,19147,1,2001,Multifamily Housing,422870,15409073.09,6795893.880000,,,53,52.500000,118.900000,5095.4,1922.100000,,-75.14101784,39.93908457
-75.16119384765625,39.962036132812493,988,4998429,511 North Broad Street,"511, A Condominiums",888140126,19123,1,1930,Multifamily Housing,73000,3181650.421,645154.831200,,,50,52.400000,131.300000,2427.1,356.600000,,-75.16119044,39.96192958
-75.17840576171875,39.953796386718743,989,4020021,12 S. 23RD STREET,12 SOUTH 23RD STREET,883426600,19103,1,1981,Parking,62416,2048735.741,1222578.389000,,,,52.400000,112.500000,433.5,272.500000,,-75.17847361,39.95360671
